SongYJ
3.1155195,2.6940284,2.3177605,2.331905,4.02806,1.8687589,2.2752514,3.3289242,3.7447407,1.7968249,3.0251951,3488,5080,6112,7280,8768,9900,11595,12832,14208,15824,10459.57
0.43250602,1.4069406,4.182796,3.5990188,2.6214638,8.867667,1.4112316,4.754234,6.918037,4.75283,4.28414,2417,3719,4855,6015,7015,7734,9223,10388,11567,12655,8314.68
5.1305513,3.0174222,2.670478,4.919589,2.8678226,2.0576746,2.4588156,4.775387,3.985603,2.3654616,3.4248805,2100,2807,3885,5098,6153,7479,8522,10130,11346,12512,7003.2
439.71353,3.8868618,1.8824049,4.9535084,2.9189475,9.180919,4.214861,2.6700072,3.5762532,1.1649667,47.416233,741,2941,4006,4943,6047,7212,8302,9213,10296,11367,6506.8
3.9688728,6.5539145,4.1916585,3.768005,6.7678075,4.0515375,3.2603738,1.6032512,2.874126,2.083375,3.912292,1960,3033,4111,5101,6016,7296,8388,9774,10785,12095,6855.9
4.033292,7.660049,2.800536,3.4536033,4.2590384,4.570806,5.4445186,1.0534183,6.792961,4.9212365,4.498946,2272,3516,4541,5516,6456,7410,8514,9481,10778,11816,7030.0
4.253903,5.277627,4.781794,1.8266084,0.65867066,3.685237,1.8221741,2.07421,3.0931218,1.5325795,2.9005926,2038,2829,4079,5352,6440,7864,8952,9944,10832,12041,7037.1
6.126128,3.5212214,4.474076,2.3748488,3.8674538,2.7908788,5.0768213,3.6276252,3.5116644,4.4144807,3.9785202,2354,3387,4495,5818,6611,7380,8195,9243,10409,11594,6948.6
0.59910756,4.4942856,4.796987,7.140293,4.154284,5.3662376,2.406519,10.316978,9.232182,3.3451862,5.185206,2542,3363,4564,5570,6450,7493,8474,9510,10451,11620,7003.7
6.984828,6.7962227,8.278149,1.8233892,5.0310645,1.4076496,5.6997757,1.6593595,7.236367,5.3218336,5.023864,2456,3255,3941,4955,5925,6771,7627,8516,9340,10485,6327.1
5.3302016,0.46402037,2.1162457,0.09900496,0.9874674,1.894788,1.6902031,2.7219906,1.2947433,1.8261119,2.0267253,2098,3257,4729,6657,7840,9328,11113,12640,14450,15665,9655.471
374.98267,0.47132763,0.6568733,1.4853151,2.4569356,1.9273586,3.3080184,0.6405895,3.4558187,0.32112724,38.970604,1149,2477,3565,4558,5950,6878,7949,8808,10181,11639,6315.4
1.6888514,1.0408835,3.6776316,1.1081591,3.280598,2.836946,2.3071716,1.9361546,1.0359315,2.4027455,2.344658,2524,3490,4639,5933,7043,8381,9459,10518,11612,12499,8370.779
2.7434096,3.7954307,2.4280858,1.9507096,2.1679573,4.4800625,4.1779723,4.778445,2.639323,5.0129023,3.4174297,2607,3559,4690,5592,6778,8027,8697,9431,10346,11426,7115.3
6.110261,4.073022,2.7548854,1.7834857,1.6444652,2.9085908,2.703057,5.2351694,7.351023,2.408988,3.697295,2292,3564,4979,6123,7283,8355,9437,10472,11603,12620,7672.8
2.9105775,2.3918319,0.4718622,2.7377863,4.462641,2.8211772,2.141777,1.4295555,2.1612136,3.0348442,2.4563265,2023,3385,4552,5521,6586,7840,9376,10321,11513,12566,7368.3
3.1555622,4.2638745,1.9093473,1.4847116,3.0284674,3.4530122,2.7683861,2.229111,5.894071,0.38737148,2.8573916,2880,4251,5140,5972,7007,8188,9350,10422,11566,12559,7733.5
5.3757358,0.74902564,6.165384,2.3894188,3.8367357,1.1507196,3.8848362,1.5996265,6.5351977,3.5861998,3.527288,2412,3548,4473,5340,6626,7635,8618,9636,10457,12515,7126.0
2.6536934,2.8795362,1.2941947,0.34575173,1.6254146,3.462473,2.0156536,5.8200502,4.3143873,5.980181,3.0391335,2404,3316,4356,5605,6939,8188,9323,10324,11381,12427,7426.3
1.7300109,4.7936745,2.484024,4.124656,1.9174631,3.8099308,1.9312501,4.3044114,1.0788352,0.8865901,2.7060847,2208,3159,4123,5247,6271,7473,8705,9858,10680,11702,6942.6
3.1677845,4.871351,1.9825677,5.7844524,2.1707485,1.2198355,2.7983103,3.0547779,2.0698588,3.6298907,3.0749574,2276,3266,4380,5723,6851,7756,8852,10066,11274,12259,7270.3
1.3558509,1.2446026,0.91204435,2.846009,0.31050232,2.5205562,3.81712,3.0307038,5.268953,5.463197,2.676954,2316,3426,4375,5453,6245,7163,8062,9365,10198,11365,6796.8
7.328947,2.0809882,3.334412,4.144454,2.935941,3.4345174,3.4019358,6.0057716,1.0833783,4.3520827,3.810243,2367,3101,3834,4885,5971,7316,8388,9428,10861,11828,6797.9
0.81576043,2.0453053,3.3423417,4.1842213,1.6121857,2.082749,3.9512937,1.9618951,1.6271269,3.7229285,2.5345807,2517,3922,5229,6338,7338,8404,9429,10677,11645,13091,7859.0
1.0136749,2.753445,2.2254305,3.59329,3.2007778,1.9798399,2.62613,1.1684874,2.134679,3.6646843,2.4360442,2287,3106,4228,5099,5885,7098,8222,9220,9954,10902,6600.1
1.8765416,1.2634256,1.9586637,1.0555819,3.0890265,3.7790942,1.8123605,0.8620284,3.87477,4.2105536,2.3782046,2510,3630,4720,5494,6487,7686,8719,9808,11023,12015,7209.2
7.845176,3.3318334,1.9415674,2.453136,0.8295338,3.703499,3.9282448,4.2965198,3.4792244,2.8411174,3.4649854,2470,3434,4420,5405,6670,7490,8705,9889,10915,11756,7115.4
2.5865462,2.855351,3.3070729,3.7378187,2.0730844,5.283989,4.5823617,3.7607539,2.9621537,2.5249336,3.3674064,2438,3597,4598,5880,7037,8095,9832,11007,12151,13318,7795.3
6.960659,2.5034096,3.848402,1.6478705,2.3861392,4.3375993,0.5544042,5.201007,4.915512,4.894704,3.7249703,2721,3641,4715,5913,6984,8561,9977,11452,12380,13251,7959.5
2.1812515,2.1854029,3.1386776,3.9233303,0.13525005,3.7227266,2.2727911,1.4591839,2.7417,3.8482056,2.816937,2235,3303,4263,5744,6714,7629,8510,9646,10672,11573,7731.79
1.4399803,0.55330217,2.1862621,4.940361,1.0411863,1.7448611,1.5376036,4.7986865,2.6191337,3.812976,2.4674351,2464,3616,4778,5901,6901,8450,9696,10934,12031,13065,7783.6
2.9574912,4.6659713,4.5797663,2.2674468,4.450959,2.498967,1.9408011,2.0325725,1.5334663,0.8564539,2.7783895,2312,3233,4520,5568,6615,7975,8936,9944,10921,11758,7178.2
3.4651198,4.245821,4.5672283,2.6287084,4.823849,3.866064,3.352845,3.7997458,2.5949802,9.546828,4.289119,2805,3893,5248,6126,7243,8403,9379,10401,11617,12690,7780.5
3.8053901,2.7794652,4.672292,1.3706179,2.4355102,0.45757982,5.5028315,3.016854,2.3105636,2.5006902,2.8851793,2529,3822,5214,6471,7520,8432,9737,10826,11745,12760,7905.6
3.8287735,3.9170403,0.75825155,3.1472487,7.6412,2.2587237,4.120728,5.225136,4.1772256,4.2010612,3.927539,1877,3076,4031,4900,5847,6765,7533,8500,9211,9868,6160.8
3.5263479,1.3439085,2.7581434,2.7400322,2.7481053,4.6099257,0.77731115,4.5641046,2.3675938,2.8546343,3.1119118,2068,3011,4059,5236,6329,7561,8875,9995,10995,12619,7782.28
2.4645374,3.9933279,4.5352345,3.9108293,4.1429605,4.7418165,1.332936,2.6171815,0.5228884,1.4061915,2.9667904,2065,3535,4755,5779,6564,7971,9056,10139,11306,12594,7376.4
3.0711176,3.0050416,4.4018984,1.1085182,2.8741374,3.3557553,0.83181643,3.1171463,3.4085903,2.6632993,2.783732,2220,3466,4630,5748,6643,7798,9243,10265,11188,12402,7360.3
1.6715662,2.4524503,2.27581,1.5789346,2.0445836,3.2365437,1.0910648,2.2759762,1.6817034,3.3008842,2.1609519,2355,3248,4234,5467,6480,7459,8504,9442,10463,11266,6891.8
0.8853915,3.478041,2.3298788,2.9681232,1.1847605,3.1571991,1.8782209,3.4019063,5.0325937,5.232583,2.9548695,2600,3728,4774,5776,6914,7984,8861,10102,11263,12440,7444.2
3.9887636,6.434508,3.1300836,1.4152021,3.803203,3.6556547,0.8357496,1.5981612,2.37545,9.164731,4.004166,2201,3049,4228,5045,5979,7067,8219,9241,10644,11571,7396.84
2.0741823,4.555037,4.010223,2.846334,1.9191109,2.3490613,2.82538,3.377183,4.289862,1.4232136,2.9669588,2471,3796,4885,5826,6804,7555,8660,9594,10533,11579,7170.3
3.4896533,3.7781715,3.3154035,0.9220502,2.3402832,4.1691675,1.5592586,2.2386513,1.582237,2.1614256,2.5556304,2687,3692,4983,5924,7094,7900,9131,10320,12028,13462,7722.1
2.208594,4.274131,5.972794,0.90952784,1.8838913,2.0664072,5.0147877,1.4950334,1.8375828,3.6670947,2.9329846,2116,3193,4373,5291,6510,7347,8329,9205,10392,11308,6806.4
2.9181132,1.1326679,0.46745518,1.7709385,2.5540047,2.7574074,1.22471,3.5715468,3.6640735,4.6600795,2.7193098,2333,3574,4689,5760,6753,7717,8908,9722,10571,11489,7866.7603
4.1767464,4.0181155,2.0604596,3.80944,4.8739824,3.1256838,2.5901544,1.2142745,3.0718,3.2233613,3.2164016,2205,3782,4742,5879,7076,8136,9000,10038,11168,12054,7408.0
5.169413,3.9412513,2.5254014,1.0108132,2.1938603,1.7376566,2.941274,1.2809567,5.70888,3.5900066,3.009951,2091,3283,4090,5234,6481,7226,8120,8993,9834,10884,6623.6
6.095475,3.5293067,4.095099,3.142499,4.942222,0.8061128,6.3978877,2.3627064,2.3068984,3.3456962,4.072629,2727,3769,4739,5602,6619,7607,8522,9505,10379,11320,7786.79
2.3372018,1.4002537,3.4532695,4.481241,2.4039261,3.1283092,1.5624236,2.307038,3.1254444,1.344173,2.554328,1971,2980,3908,5309,6426,7425,8373,9561,10642,11979,6857.4
5.351202,6.372776,0.99213207,0.3132949,5.353537,0.49568015,1.5939624,3.1880162,4.429683,5.9353867,3.4025674,2223,3285,4412,5511,6829,8099,9004,9863,10710,11950,7188.6
3.337687,2.8493755,2.5089626,3.735944,9.918207,3.9154203,5.31255,3.3331175,3.7995832,4.4572053,4.3168054,1928,2902,3913,4806,5638,6567,7440,8408,9504,10360,6146.6
1.4430476,3.685962,2.9078445,3.4482837,1.8526447,6.6384263,5.5179534,0.29103696,3.508959,4.007596,3.3301754,1875,2737,4001,5037,6297,7147,8453,9664,10722,11636,6756.9
0.8621291,5.4744754,1.7664902,1.6641303,2.910143,5.5840616,4.748046,0.81253976,3.4818726,1.4263843,2.8730273,1713,2779,3873,4592,5662,6519,7489,8703,9617,10860,6180.7
1.8763583,3.8503165,1.8198727,3.7289052,2.0047991,2.2080288,1.0015215,0.79483545,2.1728342,1.6176782,2.107515,2177,3586,4529,5443,6503,7384,8233,9079,10024,10977,6793.5
0.8374745,2.297724,3.1586936,1.7384887,4.2806864,3.188358,0.41882548,1.6693242,1.7727203,4.5538993,2.3916194,2159,3176,4007,5085,6205,7838,8780,10014,11450,12766,7148.0
3.0013244,2.4868333,0.60688543,3.8621888,2.2658124,3.3499966,2.1108513,1.7984076,1.7361616,0.7644002,2.4181147,2171,3398,4430,5508,6853,8235,9574,10819,12138,13637,8443.93
1.0988193,2.1263804,4.1771708,1.4754051,2.0782194,5.22034,1.8798563,3.018548,2.6148725,2.8977532,2.6587362,2827,3703,4469,5410,6564,8308,9622,10979,12360,13404,7764.6
1.9138801,1.5658787,3.5836458,1.8644173,4.8444266,4.135926,1.4507558,2.192971,6.8202763,0.99527884,3.2304199,2449,3368,4427,5519,6504,7321,8336,9286,10519,11582,7624.21
0.65238357,4.137957,6.0122805,2.8991776,3.4097672,0.5554805,3.3926427,2.1776981,1.823741,2.6071978,2.7668324,2130,3417,4615,5760,6578,7607,8767,9983,10921,11810,7158.8
5.295475,4.798701,0.5290416,0.50031793,0.83777916,4.435538,0.75917256,2.2365334,1.6381184,1.2443806,2.4502563,2258,3347,4448,5394,6489,7441,8521,9437,10327,11587,7617.3896
2.958252,3.4041867,1.2707177,1.4522079,3.6506715,2.8251135,2.1094012,3.869774,1.1064287,1.3992584,2.404601,2504,3543,4478,5804,7279,8477,9380,10371,11554,13295,7668.5
3.1914766,3.4258366,0.7247696,5.5808563,2.8825424,5.5241046,2.9303098,1.4593096,2.4899113,2.4248438,3.3697357,1867,2797,3929,4937,5776,6707,7624,8642,9674,10619,6882.9204
0.963188,3.5033293,0.62080395,3.573271,1.9702178,3.7983081,2.0843284,2.4732997,0.6419485,2.9928272,2.2621522,2190,2854,4109,5122,6301,7538,8461,9590,10622,11763,6855.0
4.5063715,0.53371423,1.2869111,3.7156188,1.2824596,2.7422311,1.5834115,3.831377,7.0002074,2.8320036,2.9314303,2294,3583,4630,5661,6844,7832,8739,9781,10790,11742,7189.6
3.799248,5.5546503,2.8599265,4.0673747,4.250712,1.0513893,3.5627835,2.73378,2.239166,1.438742,3.1557772,2266,3228,4455,5639,6662,7767,8846,9944,10982,12232,7202.1
1.2551831,1.833721,3.5699792,1.7308052,3.9240577,1.3140774,0.15669164,3.9502075,2.3645825,1.829765,2.4121976,2511,3399,4574,5654,6337,7287,8199,9269,10381,11415,7592.8604
3.9150913,4.42876,5.255237,3.3669956,1.8873172,1.3436538,1.8163881,2.1508472,0.98107177,3.5076153,3.1518276,2374,3259,4477,5326,6541,7589,8911,10302,11164,11965,7909.88
4.145289,1.1851996,4.276677,2.3255484,4.2901664,3.8293502,3.8177707,3.775723,1.4335555,5.163364,3.4242642,2388,3309,4139,5042,5926,6883,7749,8764,9980,10866,6504.6
1.5174985,2.2106564,3.0959258,1.7725239,7.4810605,2.3541908,3.1064093,1.4611732,4.916662,5.6230135,3.3539116,2446,3556,4847,5992,6935,7919,9166,10085,11191,12120,7425.7
3.5979877,1.7668744,0.7176002,4.1511297,0.8723234,2.4984407,2.1377013,1.4828459,4.136388,3.5185943,2.4879885,2324,3261,4155,5422,6507,7236,8394,9499,10575,11461,7571.7397
3.4474344,4.2915206,6.307466,1.9936706,2.5729997,2.1672914,2.2685287,3.7787988,1.8943536,8.373514,4.080514,2143,3123,4544,5660,6452,7754,8922,10020,11212,12393,7944.53
2.3071074,3.2355316,5.5374923,1.3735832,0.94450015,4.082934,0.60862553,5.9103456,4.7368517,3.426508,3.5379822,3536,4467,5634,6852,8311,9320,10383,11453,12493,13725,9479.14
3.0150006,3.1458127,2.5936291,2.3572042,4.335815,0.9534034,3.2309945,2.7933419,4.8049216,3.0068831,3.023701,1881,2942,4159,5234,6344,7359,8377,9631,10948,11921,6879.6
2.5700426,4.3962846,3.6759136,1.7488736,2.1198146,1.3260342,2.9168339,1.461398,3.5741167,3.2537856,2.7043097,1985,3424,4981,6073,7104,8161,9299,10356,11356,12315,7505.4
