3.014517,2.1118526,6.1891136,3.2630293,1.8982807,6.586254,3.7198412,5.528544,8.092656,3.2893505,4.3693438,4165,5014,5803,6742,7662,8620,9333,10356,11283,11997,8097.5
1.2062185,2.7336006,2.0972567,1.7339008,6.7152257,3.6105158,7.043079,8.703594,4.2850895,3.5140226,4.1642504,4558,5648,6660,7789,8870,9687,10754,11695,12604,13603,9186.8
7.2394953,1.7208211,1.9236324,2.7872202,0.7378062,1.0482372,6.4928913,9.67912,1.6107465,4.4944224,3.7734394,3215,4188,4778,5650,6949,7723,8657,9735,10634,11979,7350.8
344.36172,4.2494855,5.764021,4.6931314,3.9164143,4.6330285,3.9061954,2.3191917,2.9650638,2.423373,37.92316,1961,2979,3881,4627,5494,6503,7408,8519,9497,10321,6119.0
6.470741,7.161034,7.8380623,7.13289,3.0260801,5.002466,8.573595,12.285045,3.0937889,2.3994925,6.2983193,3329,3883,4655,5560,6554,7320,8011,8645,9370,10208,6753.5
321.0296,2.7109265,3.9363978,11.185652,4.570904,2.336963,6.025441,6.236604,1.5173292,8.96402,36.851387,1692,2864,3427,4256,5205,5843,6730,7454,8414,9297,5518.2
7.119332,6.542463,4.320477,0.95945543,1.6656686,2.9152257,7.05136,3.3222344,6.6156363,4.660874,4.969,3214,3988,4847,5741,6782,7676,8434,9128,9992,10590,7743.12
2.7835789,1.0361531,2.9694562,3.6268601,7.469899,2.1087155,1.0691508,3.487918,2.9399202,4.712356,3.5424404,3047,3738,4507,5576,6172,6940,7948,8762,9506,10121,7294.87
343.03497,2.744405,3.1835856,5.4294453,4.623589,11.132915,6.1151023,3.6608374,2.9986253,3.801581,38.67251,1391,2369,3588,4185,4951,5567,6631,7404,8122,8637,5284.5
2.5955138,4.2250204,4.1092,4.574987,6.7668133,7.03543,9.991303,3.1046224,3.245764,9.254196,5.490285,2558,3170,3934,4879,5440,6040,6768,7527,8286,9251,5785.3
4.5433025,5.2352934,6.0730286,1.898124,8.832141,5.4518337,4.409022,4.7918153,7.456313,5.4809995,5.9589067,2852,3695,4321,5027,5784,6462,7280,8093,9193,10045,6902.72
2.3611908,2.634048,10.082192,5.481346,9.099097,2.3118045,1.6525908,5.3132396,5.8085446,2.2342227,4.6978273,2933,3750,4510,5182,5833,6634,7417,8203,9078,10160,6370.0
10.573366,8.05893,5.6269555,6.9716945,5.2094045,3.9020445,2.1426196,1.7756451,4.465039,1.5723926,5.0298095,2548,3282,4401,5260,6057,7018,7914,8938,9771,10607,6579.6
7.529068,1.2499832,4.7745852,4.648986,2.1475234,5.1052628,7.112913,5.511314,4.788106,3.37947,4.624721,2462,3231,3813,4546,5461,6683,7524,8440,9528,10397,6208.5
